"","ID_10m","PM1","PM25","PM10","TempC","RH","CO2"
"1248",2020-09-17 14:30:00,47.3460813835713,60.5601196389032,61.7638239101068,25.35,54.5,533.5
"1249",2020-09-17 15:40:00,41.5902008437141,54.5945641438177,56.0306667644122,25.2,55.5,516
"1250",2020-09-17 15:50:00,41.2472140466344,54.1289981421432,55.6842794034509,25.05,56,515.5
"1251",2020-09-17 16:00:00,41.2184683618926,53.5325171940144,55.141428843643,25,56,514
"1252",2020-09-17 16:10:00,41.3340472355988,53.7287402812699,55.4866252317901,25.05,56,511.5
"1253",2020-09-17 16:20:00,41.5272958528051,54.0781160959076,56.0326458036046,25.1,56,510
"1254",2020-09-17 16:40:00,42.1852749880993,54.4148086844214,56.1071453825493,25,56,510
"1255",2020-09-17 17:00:00,41.8752206500126,54.0660451238311,55.4127637638906,24.9,57,510
"1256",2020-09-17 17:10:00,41.66811413115,53.9608728908948,55.4744416279528,24.9,57,509
"1257",2020-09-17 17:30:00,42.0393583809848,54.6069526205055,56.4661394156319,24.8,57,510
"1258",2020-09-17 17:40:00,43.0309574696808,55.3624254519292,57.0726389461641,24.7,57,514
"1259",2020-09-17 17:50:00,43.5228166567133,55.3149361387441,56.9953549728007,24.7,57,515
"1260",2020-09-17 18:30:00,41.3959207687424,50.980324260648,52.3747143569928,24.65,57,515.5
"1261",2020-09-17 18:40:00,40.6639414988167,50.128346400961,51.4214346526995,24.7,57,514
"1262",2020-09-17 18:50:00,39.4095688512008,48.157207983319,49.2357746817737,24.75,57,511.5
"1263",2020-09-17 19:00:00,39.0113874318394,47.8332192404229,49.3706237056236,24.8,57,508.5
"1264",2020-09-17 19:10:00,38.0607257168014,46.540626059936,47.9290572242451,24.7,57,506.5
"1265",2020-09-17 19:30:00,35.5348018406799,43.2766463414114,44.849804398826,24.8,57,500
"1266",2020-09-17 21:10:00,27.8179039782836,33.2255823620445,34.2624365362496,25.1,55,494
"1267",2020-09-17 23:40:00,37.9035828758158,44.4673767050193,46.1239598109332,24.5,55,495
"1268",2020-09-18 03:20:00,45.0036795203882,53.9919609857374,55.8273120527212,25.7,52,496
"1269",2020-09-18 03:30:00,45.7889409863181,55.0494773166097,57.2900357620185,25.8,52,497
"1270",2020-09-18 03:40:00,46.3593358338951,55.7650317485754,57.7136025242367,25.75,52,496.5
"1271",2020-09-18 04:00:00,47.5861858048021,57.4944564583216,60.2534419908329,25.8,52,499.5
"1272",2020-09-18 04:10:00,47.7607994590606,57.822616695178,60.110846596872,25.7,52,499
"1273",2020-09-18 04:30:00,49.5288480149104,60.0364664635281,62.1816819963663,25.75,52,501
"1274",2020-09-18 04:40:00,49.990722364435,60.6622098549849,63.1172898536774,25.75,52,500.5
"1275",2020-09-18 04:50:00,50.4879206528723,61.7090791029742,63.7351159950991,25.8,52,501.5
"1276",2020-09-18 05:00:00,50.7069141701273,61.9880719151099,64.204794632376,25.8,52,503
